k79_10222	ERR011348_MEGAHIT_TaxVamb.5
k79_10339	ERR011348_MEGAHIT_TaxVamb.5
k79_10427	ERR011348_MEGAHIT_TaxVamb.5
k79_10565	ERR011348_MEGAHIT_TaxVamb.5
k79_10589	ERR011348_MEGAHIT_TaxVamb.5
k79_10619	ERR011348_MEGAHIT_TaxVamb.5
k79_10931	ERR011348_MEGAHIT_TaxVamb.5
k79_10982	ERR011348_MEGAHIT_TaxVamb.5
k79_11126	ERR011348_MEGAHIT_TaxVamb.5
k79_11218	ERR011348_MEGAHIT_TaxVamb.5
k79_11586	ERR011348_MEGAHIT_TaxVamb.5
k79_11668	ERR011348_MEGAHIT_TaxVamb.5
k79_11758	ERR011348_MEGAHIT_TaxVamb.5
k79_12216	ERR011348_MEGAHIT_TaxVamb.5
k79_12533	ERR011348_MEGAHIT_TaxVamb.5
k79_12670	ERR011348_MEGAHIT_TaxVamb.5
k79_12686	ERR011348_MEGAHIT_TaxVamb.5
k79_13157	ERR011348_MEGAHIT_TaxVamb.5
k79_14039	ERR011348_MEGAHIT_TaxVamb.5
k79_14120	ERR011348_MEGAHIT_TaxVamb.5
k79_14125	ERR011348_MEGAHIT_TaxVamb.5
k79_14127	ERR011348_MEGAHIT_TaxVamb.5
k79_14189	ERR011348_MEGAHIT_TaxVamb.5
k79_14327	ERR011348_MEGAHIT_TaxVamb.5
k79_14363	ERR011348_MEGAHIT_TaxVamb.5
k79_14412	ERR011348_MEGAHIT_TaxVamb.5
k79_14709	ERR011348_MEGAHIT_TaxVamb.5
k79_14919	ERR011348_MEGAHIT_TaxVamb.5
k79_14947	ERR011348_MEGAHIT_TaxVamb.5
k79_15389	ERR011348_MEGAHIT_TaxVamb.5
k79_1543	ERR011348_MEGAHIT_TaxVamb.5
k79_1559	ERR011348_MEGAHIT_TaxVamb.5
k79_15678	ERR011348_MEGAHIT_TaxVamb.5
k79_15748	ERR011348_MEGAHIT_TaxVamb.5
k79_1588	ERR011348_MEGAHIT_TaxVamb.5
k79_15892	ERR011348_MEGAHIT_TaxVamb.5
k79_15922	ERR011348_MEGAHIT_TaxVamb.5
k79_16168	ERR011348_MEGAHIT_TaxVamb.5
k79_162	ERR011348_MEGAHIT_TaxVamb.5
k79_16383	ERR011348_MEGAHIT_TaxVamb.5
k79_16546	ERR011348_MEGAHIT_TaxVamb.5
k79_16862	ERR011348_MEGAHIT_TaxVamb.5
k79_17232	ERR011348_MEGAHIT_TaxVamb.5
k79_17354	ERR011348_MEGAHIT_TaxVamb.5
k79_17420	ERR011348_MEGAHIT_TaxVamb.5
k79_17471	ERR011348_MEGAHIT_TaxVamb.5
k79_17717	ERR011348_MEGAHIT_TaxVamb.5
k79_18009	ERR011348_MEGAHIT_TaxVamb.5
k79_18052	ERR011348_MEGAHIT_TaxVamb.5
k79_18209	ERR011348_MEGAHIT_TaxVamb.5
k79_18225	ERR011348_MEGAHIT_TaxVamb.5
k79_18735	ERR011348_MEGAHIT_TaxVamb.5
k79_18817	ERR011348_MEGAHIT_TaxVamb.5
k79_1885	ERR011348_MEGAHIT_TaxVamb.5
k79_18854	ERR011348_MEGAHIT_TaxVamb.5
k79_19103	ERR011348_MEGAHIT_TaxVamb.5
k79_19293	ERR011348_MEGAHIT_TaxVamb.5
k79_19373	ERR011348_MEGAHIT_TaxVamb.5
k79_19388	ERR011348_MEGAHIT_TaxVamb.5
k79_19431	ERR011348_MEGAHIT_TaxVamb.5
k79_19877	ERR011348_MEGAHIT_TaxVamb.5
k79_20073	ERR011348_MEGAHIT_TaxVamb.5
k79_20078	ERR011348_MEGAHIT_TaxVamb.5
k79_20127	ERR011348_MEGAHIT_TaxVamb.5
k79_20229	ERR011348_MEGAHIT_TaxVamb.5
k79_2026	ERR011348_MEGAHIT_TaxVamb.5
k79_20385	ERR011348_MEGAHIT_TaxVamb.5
k79_20442	ERR011348_MEGAHIT_TaxVamb.5
k79_20590	ERR011348_MEGAHIT_TaxVamb.5
k79_20830	ERR011348_MEGAHIT_TaxVamb.5
k79_21079	ERR011348_MEGAHIT_TaxVamb.5
k79_21099	ERR011348_MEGAHIT_TaxVamb.5
k79_21150	ERR011348_MEGAHIT_TaxVamb.5
k79_214	ERR011348_MEGAHIT_TaxVamb.5
k79_21427	ERR011348_MEGAHIT_TaxVamb.5
k79_21659	ERR011348_MEGAHIT_TaxVamb.5
k79_21678	ERR011348_MEGAHIT_TaxVamb.5
k79_21850	ERR011348_MEGAHIT_TaxVamb.5
k79_2191	ERR011348_MEGAHIT_TaxVamb.5
k79_21966	ERR011348_MEGAHIT_TaxVamb.5
k79_22031	ERR011348_MEGAHIT_TaxVamb.5
k79_22366	ERR011348_MEGAHIT_TaxVamb.5
k79_22573	ERR011348_MEGAHIT_TaxVamb.5
k79_22614	ERR011348_MEGAHIT_TaxVamb.5
k79_22681	ERR011348_MEGAHIT_TaxVamb.5
k79_22889	ERR011348_MEGAHIT_TaxVamb.5
k79_23014	ERR011348_MEGAHIT_TaxVamb.5
k79_23190	ERR011348_MEGAHIT_TaxVamb.5
k79_23321	ERR011348_MEGAHIT_TaxVamb.5
k79_23490	ERR011348_MEGAHIT_TaxVamb.5
k79_23584	ERR011348_MEGAHIT_TaxVamb.5
k79_23831	ERR011348_MEGAHIT_TaxVamb.5
k79_23927	ERR011348_MEGAHIT_TaxVamb.5
k79_23956	ERR011348_MEGAHIT_TaxVamb.5
k79_24136	ERR011348_MEGAHIT_TaxVamb.5
k79_24173	ERR011348_MEGAHIT_TaxVamb.5
k79_24470	ERR011348_MEGAHIT_TaxVamb.5
k79_24487	ERR011348_MEGAHIT_TaxVamb.5
k79_24556	ERR011348_MEGAHIT_TaxVamb.5
k79_24579	ERR011348_MEGAHIT_TaxVamb.5
k79_24655	ERR011348_MEGAHIT_TaxVamb.5
k79_24898	ERR011348_MEGAHIT_TaxVamb.5
k79_25099	ERR011348_MEGAHIT_TaxVamb.5
k79_25208	ERR011348_MEGAHIT_TaxVamb.5
k79_25211	ERR011348_MEGAHIT_TaxVamb.5
k79_25262	ERR011348_MEGAHIT_TaxVamb.5
k79_25385	ERR011348_MEGAHIT_TaxVamb.5
k79_25990	ERR011348_MEGAHIT_TaxVamb.5
k79_26170	ERR011348_MEGAHIT_TaxVamb.5
k79_26208	ERR011348_MEGAHIT_TaxVamb.5
k79_26746	ERR011348_MEGAHIT_TaxVamb.5
k79_26920	ERR011348_MEGAHIT_TaxVamb.5
k79_27070	ERR011348_MEGAHIT_TaxVamb.5
k79_27117	ERR011348_MEGAHIT_TaxVamb.5
k79_27196	ERR011348_MEGAHIT_TaxVamb.5
k79_27228	ERR011348_MEGAHIT_TaxVamb.5
k79_27420	ERR011348_MEGAHIT_TaxVamb.5
k79_27578	ERR011348_MEGAHIT_TaxVamb.5
k79_27808	ERR011348_MEGAHIT_TaxVamb.5
k79_27875	ERR011348_MEGAHIT_TaxVamb.5
k79_2795	ERR011348_MEGAHIT_TaxVamb.5
k79_27964	ERR011348_MEGAHIT_TaxVamb.5
k79_28145	ERR011348_MEGAHIT_TaxVamb.5
k79_28321	ERR011348_MEGAHIT_TaxVamb.5
k79_28399	ERR011348_MEGAHIT_TaxVamb.5
k79_28517	ERR011348_MEGAHIT_TaxVamb.5
k79_28544	ERR011348_MEGAHIT_TaxVamb.5
k79_28684	ERR011348_MEGAHIT_TaxVamb.5
k79_28797	ERR011348_MEGAHIT_TaxVamb.5
k79_29666	ERR011348_MEGAHIT_TaxVamb.5
k79_29748	ERR011348_MEGAHIT_TaxVamb.5
k79_29870	ERR011348_MEGAHIT_TaxVamb.5
k79_29935	ERR011348_MEGAHIT_TaxVamb.5
k79_3000	ERR011348_MEGAHIT_TaxVamb.5
k79_30040	ERR011348_MEGAHIT_TaxVamb.5
k79_30240	ERR011348_MEGAHIT_TaxVamb.5
k79_30682	ERR011348_MEGAHIT_TaxVamb.5
k79_30752	ERR011348_MEGAHIT_TaxVamb.5
k79_30834	ERR011348_MEGAHIT_TaxVamb.5
k79_30949	ERR011348_MEGAHIT_TaxVamb.5
k79_31061	ERR011348_MEGAHIT_TaxVamb.5
k79_31199	ERR011348_MEGAHIT_TaxVamb.5
k79_31281	ERR011348_MEGAHIT_TaxVamb.5
k79_31298	ERR011348_MEGAHIT_TaxVamb.5
k79_31669	ERR011348_MEGAHIT_TaxVamb.5
k79_31776	ERR011348_MEGAHIT_TaxVamb.5
k79_32000	ERR011348_MEGAHIT_TaxVamb.5
k79_32157	ERR011348_MEGAHIT_TaxVamb.5
k79_32325	ERR011348_MEGAHIT_TaxVamb.5
k79_32330	ERR011348_MEGAHIT_TaxVamb.5
k79_32683	ERR011348_MEGAHIT_TaxVamb.5
k79_32973	ERR011348_MEGAHIT_TaxVamb.5
k79_33085	ERR011348_MEGAHIT_TaxVamb.5
k79_33099	ERR011348_MEGAHIT_TaxVamb.5
k79_3329	ERR011348_MEGAHIT_TaxVamb.5
k79_33312	ERR011348_MEGAHIT_TaxVamb.5
k79_33369	ERR011348_MEGAHIT_TaxVamb.5
k79_33454	ERR011348_MEGAHIT_TaxVamb.5
k79_33563	ERR011348_MEGAHIT_TaxVamb.5
k79_34051	ERR011348_MEGAHIT_TaxVamb.5
k79_3455	ERR011348_MEGAHIT_TaxVamb.5
k79_34857	ERR011348_MEGAHIT_TaxVamb.5
k79_35414	ERR011348_MEGAHIT_TaxVamb.5
k79_35527	ERR011348_MEGAHIT_TaxVamb.5
k79_35928	ERR011348_MEGAHIT_TaxVamb.5
k79_36335	ERR011348_MEGAHIT_TaxVamb.5
k79_36538	ERR011348_MEGAHIT_TaxVamb.5
k79_36704	ERR011348_MEGAHIT_TaxVamb.5
k79_36777	ERR011348_MEGAHIT_TaxVamb.5
k79_36796	ERR011348_MEGAHIT_TaxVamb.5
k79_36824	ERR011348_MEGAHIT_TaxVamb.5
k79_37135	ERR011348_MEGAHIT_TaxVamb.5
k79_37313	ERR011348_MEGAHIT_TaxVamb.5
k79_37430	ERR011348_MEGAHIT_TaxVamb.5
k79_37569	ERR011348_MEGAHIT_TaxVamb.5
k79_37934	ERR011348_MEGAHIT_TaxVamb.5
k79_3832	ERR011348_MEGAHIT_TaxVamb.5
k79_38791	ERR011348_MEGAHIT_TaxVamb.5
k79_38924	ERR011348_MEGAHIT_TaxVamb.5
k79_39089	ERR011348_MEGAHIT_TaxVamb.5
k79_39393	ERR011348_MEGAHIT_TaxVamb.5
k79_39427	ERR011348_MEGAHIT_TaxVamb.5
k79_39561	ERR011348_MEGAHIT_TaxVamb.5
k79_39584	ERR011348_MEGAHIT_TaxVamb.5
k79_39627	ERR011348_MEGAHIT_TaxVamb.5
k79_40199	ERR011348_MEGAHIT_TaxVamb.5
k79_40316	ERR011348_MEGAHIT_TaxVamb.5
k79_40848	ERR011348_MEGAHIT_TaxVamb.5
k79_40867	ERR011348_MEGAHIT_TaxVamb.5
k79_41079	ERR011348_MEGAHIT_TaxVamb.5
k79_4109	ERR011348_MEGAHIT_TaxVamb.5
k79_41700	ERR011348_MEGAHIT_TaxVamb.5
k79_41738	ERR011348_MEGAHIT_TaxVamb.5
k79_41808	ERR011348_MEGAHIT_TaxVamb.5
k79_41942	ERR011348_MEGAHIT_TaxVamb.5
k79_4201	ERR011348_MEGAHIT_TaxVamb.5
k79_42027	ERR011348_MEGAHIT_TaxVamb.5
k79_42518	ERR011348_MEGAHIT_TaxVamb.5
k79_42678	ERR011348_MEGAHIT_TaxVamb.5
k79_42690	ERR011348_MEGAHIT_TaxVamb.5
k79_4351	ERR011348_MEGAHIT_TaxVamb.5
k79_43777	ERR011348_MEGAHIT_TaxVamb.5
k79_43838	ERR011348_MEGAHIT_TaxVamb.5
k79_43944	ERR011348_MEGAHIT_TaxVamb.5
k79_44098	ERR011348_MEGAHIT_TaxVamb.5
k79_4424	ERR011348_MEGAHIT_TaxVamb.5
k79_44375	ERR011348_MEGAHIT_TaxVamb.5
k79_44420	ERR011348_MEGAHIT_TaxVamb.5
k79_44720	ERR011348_MEGAHIT_TaxVamb.5
k79_4525	ERR011348_MEGAHIT_TaxVamb.5
k79_4535	ERR011348_MEGAHIT_TaxVamb.5
k79_45379	ERR011348_MEGAHIT_TaxVamb.5
k79_45392	ERR011348_MEGAHIT_TaxVamb.5
k79_45472	ERR011348_MEGAHIT_TaxVamb.5
