k79_1001	ERR011347_MEGAHIT_TaxVamb.2
k79_10262	ERR011347_MEGAHIT_TaxVamb.2
k79_10292	ERR011347_MEGAHIT_TaxVamb.2
k79_10578	ERR011347_MEGAHIT_TaxVamb.2
k79_10582	ERR011347_MEGAHIT_TaxVamb.2
k79_10735	ERR011347_MEGAHIT_TaxVamb.2
k79_10759	ERR011347_MEGAHIT_TaxVamb.2
k79_10767	ERR011347_MEGAHIT_TaxVamb.2
k79_10903	ERR011347_MEGAHIT_TaxVamb.2
k79_11079	ERR011347_MEGAHIT_TaxVamb.2
k79_11099	ERR011347_MEGAHIT_TaxVamb.2
k79_11117	ERR011347_MEGAHIT_TaxVamb.2
k79_11200	ERR011347_MEGAHIT_TaxVamb.2
k79_11230	ERR011347_MEGAHIT_TaxVamb.2
k79_11440	ERR011347_MEGAHIT_TaxVamb.2
k79_11604	ERR011347_MEGAHIT_TaxVamb.2
k79_11683	ERR011347_MEGAHIT_TaxVamb.2
k79_11694	ERR011347_MEGAHIT_TaxVamb.2
k79_1177	ERR011347_MEGAHIT_TaxVamb.2
k79_11823	ERR011347_MEGAHIT_TaxVamb.2
k79_12119	ERR011347_MEGAHIT_TaxVamb.2
k79_12272	ERR011347_MEGAHIT_TaxVamb.2
k79_12501	ERR011347_MEGAHIT_TaxVamb.2
k79_12602	ERR011347_MEGAHIT_TaxVamb.2
k79_12846	ERR011347_MEGAHIT_TaxVamb.2
k79_13387	ERR011347_MEGAHIT_TaxVamb.2
k79_13592	ERR011347_MEGAHIT_TaxVamb.2
k79_13800	ERR011347_MEGAHIT_TaxVamb.2
k79_13814	ERR011347_MEGAHIT_TaxVamb.2
k79_13964	ERR011347_MEGAHIT_TaxVamb.2
k79_14066	ERR011347_MEGAHIT_TaxVamb.2
k79_14486	ERR011347_MEGAHIT_TaxVamb.2
k79_14496	ERR011347_MEGAHIT_TaxVamb.2
k79_14583	ERR011347_MEGAHIT_TaxVamb.2
k79_14651	ERR011347_MEGAHIT_TaxVamb.2
k79_14715	ERR011347_MEGAHIT_TaxVamb.2
k79_14761	ERR011347_MEGAHIT_TaxVamb.2
k79_14814	ERR011347_MEGAHIT_TaxVamb.2
k79_14981	ERR011347_MEGAHIT_TaxVamb.2
k79_15087	ERR011347_MEGAHIT_TaxVamb.2
k79_15331	ERR011347_MEGAHIT_TaxVamb.2
k79_15385	ERR011347_MEGAHIT_TaxVamb.2
k79_15480	ERR011347_MEGAHIT_TaxVamb.2
k79_15585	ERR011347_MEGAHIT_TaxVamb.2
k79_15803	ERR011347_MEGAHIT_TaxVamb.2
k79_15813	ERR011347_MEGAHIT_TaxVamb.2
k79_1616	ERR011347_MEGAHIT_TaxVamb.2
k79_16721	ERR011347_MEGAHIT_TaxVamb.2
k79_17150	ERR011347_MEGAHIT_TaxVamb.2
k79_1716	ERR011347_MEGAHIT_TaxVamb.2
k79_17183	ERR011347_MEGAHIT_TaxVamb.2
k79_17255	ERR011347_MEGAHIT_TaxVamb.2
k79_17487	ERR011347_MEGAHIT_TaxVamb.2
k79_17770	ERR011347_MEGAHIT_TaxVamb.2
k79_17850	ERR011347_MEGAHIT_TaxVamb.2
k79_17911	ERR011347_MEGAHIT_TaxVamb.2
k79_17919	ERR011347_MEGAHIT_TaxVamb.2
k79_17950	ERR011347_MEGAHIT_TaxVamb.2
k79_18027	ERR011347_MEGAHIT_TaxVamb.2
k79_18184	ERR011347_MEGAHIT_TaxVamb.2
k79_18263	ERR011347_MEGAHIT_TaxVamb.2
k79_18314	ERR011347_MEGAHIT_TaxVamb.2
k79_1832	ERR011347_MEGAHIT_TaxVamb.2
k79_1853	ERR011347_MEGAHIT_TaxVamb.2
k79_18750	ERR011347_MEGAHIT_TaxVamb.2
k79_18805	ERR011347_MEGAHIT_TaxVamb.2
k79_18905	ERR011347_MEGAHIT_TaxVamb.2
k79_1897	ERR011347_MEGAHIT_TaxVamb.2
k79_19021	ERR011347_MEGAHIT_TaxVamb.2
k79_19105	ERR011347_MEGAHIT_TaxVamb.2
k79_19326	ERR011347_MEGAHIT_TaxVamb.2
k79_19575	ERR011347_MEGAHIT_TaxVamb.2
k79_19577	ERR011347_MEGAHIT_TaxVamb.2
k79_19653	ERR011347_MEGAHIT_TaxVamb.2
k79_1968	ERR011347_MEGAHIT_TaxVamb.2
