k79_65171	ERR011348_MEGAHIT_MetaBinner.10
k79_1433	ERR011348_MEGAHIT_MetaBinner.10
k79_59096	ERR011348_MEGAHIT_MetaBinner.10
k79_41856	ERR011348_MEGAHIT_MetaBinner.10
k79_25385	ERR011348_MEGAHIT_MetaBinner.10
k79_40160	ERR011348_MEGAHIT_MetaBinner.10
k79_66755	ERR011348_MEGAHIT_MetaBinner.10
k79_82596	ERR011348_MEGAHIT_MetaBinner.10
k79_57144	ERR011348_MEGAHIT_MetaBinner.10
k79_60506	ERR011348_MEGAHIT_MetaBinner.10
k79_26778	ERR011348_MEGAHIT_MetaBinner.10
k79_52959	ERR011348_MEGAHIT_MetaBinner.10
k79_33312	ERR011348_MEGAHIT_MetaBinner.10
k79_74841	ERR011348_MEGAHIT_MetaBinner.10
k79_22573	ERR011348_MEGAHIT_MetaBinner.10
k79_77276	ERR011348_MEGAHIT_MetaBinner.10
k79_32325	ERR011348_MEGAHIT_MetaBinner.10
k79_24414	ERR011348_MEGAHIT_MetaBinner.10
k79_49866	ERR011348_MEGAHIT_MetaBinner.10
k79_49008	ERR011348_MEGAHIT_MetaBinner.10
k79_67891	ERR011348_MEGAHIT_MetaBinner.10
k79_43763	ERR011348_MEGAHIT_MetaBinner.10
k79_20558	ERR011348_MEGAHIT_MetaBinner.10
k79_95734	ERR011348_MEGAHIT_MetaBinner.10
k79_37850	ERR011348_MEGAHIT_MetaBinner.10
k79_89722	ERR011348_MEGAHIT_MetaBinner.10
k79_62913	ERR011348_MEGAHIT_MetaBinner.10
k79_17232	ERR011348_MEGAHIT_MetaBinner.10
k79_57793	ERR011348_MEGAHIT_MetaBinner.10
k79_62537	ERR011348_MEGAHIT_MetaBinner.10
k79_78348	ERR011348_MEGAHIT_MetaBinner.10
k79_13135	ERR011348_MEGAHIT_MetaBinner.10
k79_86702	ERR011348_MEGAHIT_MetaBinner.10
k79_64632	ERR011348_MEGAHIT_MetaBinner.10
k79_70124	ERR011348_MEGAHIT_MetaBinner.10
k79_18402	ERR011348_MEGAHIT_MetaBinner.10
k79_74988	ERR011348_MEGAHIT_MetaBinner.10
k79_87444	ERR011348_MEGAHIT_MetaBinner.10
k79_61998	ERR011348_MEGAHIT_MetaBinner.10
k79_58732	ERR011348_MEGAHIT_MetaBinner.10
k79_22681	ERR011348_MEGAHIT_MetaBinner.10
k79_47852	ERR011348_MEGAHIT_MetaBinner.10
k79_43787	ERR011348_MEGAHIT_MetaBinner.10
k79_24898	ERR011348_MEGAHIT_MetaBinner.10
k79_28003	ERR011348_MEGAHIT_MetaBinner.10
k79_92727	ERR011348_MEGAHIT_MetaBinner.10
