k79_48765	ERR011347_MEGAHIT_MetaBAT2.1
k79_73136	ERR011347_MEGAHIT_MetaBAT2.1
k79_36613	ERR011347_MEGAHIT_MetaBAT2.1
k79_12272	ERR011347_MEGAHIT_MetaBAT2.1
k79_48811	ERR011347_MEGAHIT_MetaBAT2.1
k79_102	ERR011347_MEGAHIT_MetaBAT2.1
k79_73213	ERR011347_MEGAHIT_MetaBAT2.1
k79_141	ERR011347_MEGAHIT_MetaBAT2.1
k79_144	ERR011347_MEGAHIT_MetaBAT2.1
k79_36783	ERR011347_MEGAHIT_MetaBAT2.1
k79_85485	ERR011347_MEGAHIT_MetaBAT2.1
k79_48853	ERR011347_MEGAHIT_MetaBAT2.1
k79_36814	ERR011347_MEGAHIT_MetaBAT2.1
k79_36821	ERR011347_MEGAHIT_MetaBAT2.1
k79_85555	ERR011347_MEGAHIT_MetaBAT2.1
k79_36833	ERR011347_MEGAHIT_MetaBAT2.1
k79_85573	ERR011347_MEGAHIT_MetaBAT2.1
k79_226	ERR011347_MEGAHIT_MetaBAT2.1
k79_12500	ERR011347_MEGAHIT_MetaBAT2.1
k79_36863	ERR011347_MEGAHIT_MetaBAT2.1
k79_36886	ERR011347_MEGAHIT_MetaBAT2.1
k79_85613	ERR011347_MEGAHIT_MetaBAT2.1
k79_85619	ERR011347_MEGAHIT_MetaBAT2.1
k79_73399	ERR011347_MEGAHIT_MetaBAT2.1
k79_48988	ERR011347_MEGAHIT_MetaBAT2.1
k79_36985	ERR011347_MEGAHIT_MetaBAT2.1
k79_85705	ERR011347_MEGAHIT_MetaBAT2.1
k79_37057	ERR011347_MEGAHIT_MetaBAT2.1
k79_73525	ERR011347_MEGAHIT_MetaBAT2.1
k79_357	ERR011347_MEGAHIT_MetaBAT2.1
k79_61340	ERR011347_MEGAHIT_MetaBAT2.1
k79_37126	ERR011347_MEGAHIT_MetaBAT2.1
k79_85818	ERR011347_MEGAHIT_MetaBAT2.1
k79_37233	ERR011347_MEGAHIT_MetaBAT2.1
k79_24930	ERR011347_MEGAHIT_MetaBAT2.1
k79_49177	ERR011347_MEGAHIT_MetaBAT2.1
k79_24950	ERR011347_MEGAHIT_MetaBAT2.1
k79_12896	ERR011347_MEGAHIT_MetaBAT2.1
k79_49265	ERR011347_MEGAHIT_MetaBAT2.1
k79_12933	ERR011347_MEGAHIT_MetaBAT2.1
k79_618	ERR011347_MEGAHIT_MetaBAT2.1
k79_85997	ERR011347_MEGAHIT_MetaBAT2.1
k79_73851	ERR011347_MEGAHIT_MetaBAT2.1
k79_61698	ERR011347_MEGAHIT_MetaBAT2.1
k79_25090	ERR011347_MEGAHIT_MetaBAT2.1
k79_86071	ERR011347_MEGAHIT_MetaBAT2.1
