k79_93224	ERR011347_MEGAHIT_MetaBinner.1
k79_78858	ERR011347_MEGAHIT_MetaBinner.1
k79_95121	ERR011347_MEGAHIT_MetaBinner.1
k79_43694	ERR011347_MEGAHIT_MetaBinner.1
k79_37316	ERR011347_MEGAHIT_MetaBinner.1
k79_91914	ERR011347_MEGAHIT_MetaBinner.1
k79_67282	ERR011347_MEGAHIT_MetaBinner.1
k79_39051	ERR011347_MEGAHIT_MetaBinner.1
k79_38029	ERR011347_MEGAHIT_MetaBinner.1
k79_43108	ERR011347_MEGAHIT_MetaBinner.1
k79_26351	ERR011347_MEGAHIT_MetaBinner.1
k79_62982	ERR011347_MEGAHIT_MetaBinner.1
k79_42457	ERR011347_MEGAHIT_MetaBinner.1
k79_41702	ERR011347_MEGAHIT_MetaBinner.1
k79_17183	ERR011347_MEGAHIT_MetaBinner.1
k79_47705	ERR011347_MEGAHIT_MetaBinner.1
k79_50139	ERR011347_MEGAHIT_MetaBinner.1
k79_70464	ERR011347_MEGAHIT_MetaBinner.1
k79_31512	ERR011347_MEGAHIT_MetaBinner.1
k79_11079	ERR011347_MEGAHIT_MetaBinner.1
k79_13592	ERR011347_MEGAHIT_MetaBinner.1
k79_41927	ERR011347_MEGAHIT_MetaBinner.1
k79_76249	ERR011347_MEGAHIT_MetaBinner.1
k79_47706	ERR011347_MEGAHIT_MetaBinner.1
k79_64781	ERR011347_MEGAHIT_MetaBinner.1
k79_32004	ERR011347_MEGAHIT_MetaBinner.1
k79_80459	ERR011347_MEGAHIT_MetaBinner.1
k79_59966	ERR011347_MEGAHIT_MetaBinner.1
k79_59083	ERR011347_MEGAHIT_MetaBinner.1
k79_14651	ERR011347_MEGAHIT_MetaBinner.1
k79_26264	ERR011347_MEGAHIT_MetaBinner.1
k79_55325	ERR011347_MEGAHIT_MetaBinner.1
k79_18184	ERR011347_MEGAHIT_MetaBinner.1
k79_10292	ERR011347_MEGAHIT_MetaBinner.1
k79_59446	ERR011347_MEGAHIT_MetaBinner.1
k79_19575	ERR011347_MEGAHIT_MetaBinner.1
k79_52582	ERR011347_MEGAHIT_MetaBinner.1
k79_15803	ERR011347_MEGAHIT_MetaBinner.1
k79_43308	ERR011347_MEGAHIT_MetaBinner.1
